Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2014-08-01,Moree,8.2,22.8,0,NA,NA,WNW,52,NNW,SW,15,35,36,29,1014.1,1014,NA,NA,15.1,19.8,No,No
2014-08-02,Moree,-0.5,15.7,0,NA,NA,SSW,48,SSW,SW,22,19,49,22,1026.6,1025.2,NA,NA,8.6,15.3,No,No
2014-08-03,Moree,0,20,0,NA,10.4,ENE,30,E,ESE,17,11,43,25,1030.8,1027.2,NA,NA,10.3,19.7,No,No
2014-08-04,Moree,8.9,20.7,0,20.6,5,E,37,E,NE,24,13,50,36,1031.7,1028,7,7,15.4,20.1,No,No
2014-08-05,Moree,6.8,21.3,0,3.4,9.8,SSW,33,E,S,13,17,52,33,1032.8,1029.5,3,2,14.5,19.2,No,No
2014-08-06,Moree,5.9,21.3,0,4.2,10.5,E,31,ENE,WSW,13,11,48,26,1032.9,1028.6,0,1,14.7,20.5,No,No
2014-08-07,Moree,-0.2,21,0,3.8,NA,SW,35,NA,SW,0,26,49,16,1030.4,1026.6,0,1,9.9,20.3,No,No
2014-08-08,Moree,1.6,22.2,0,NA,NA,NE,28,ENE,ENE,15,6,36,19,1030.3,1027,NA,NA,12.6,21.9,No,No
2014-08-09,Moree,5.1,23,0,NA,10.5,ENE,30,ENE,WSW,13,6,49,22,1031.2,1026.8,NA,NA,14.3,22.8,No,No
2014-08-10,Moree,2.6,22.4,0,13.4,9.5,WSW,35,N,SW,13,24,57,17,1026.8,1022.3,3,6,13,21.9,No,No
2014-08-11,Moree,2.1,20.2,0,3.6,10.6,SW,37,W,SW,6,28,43,23,1024.3,1021.5,1,1,9.6,19.7,No,No
2014-08-12,Moree,-0.2,19.1,0,5,9.9,E,33,N,NNW,2,15,43,21,1026.3,1023.2,1,2,8.2,18.4,No,No
2014-08-13,Moree,5,20.4,0,4.2,5.3,E,28,E,NE,17,7,48,31,1029.1,1026.4,6,7,13.7,19.8,No,No
2014-08-14,Moree,8.4,21.8,0,3.8,NA,E,35,E,SE,28,19,45,21,1031.5,1027.6,6,5,14.5,20.4,No,NA
2014-08-15,Moree,8.4,21.9,NA,NA,NA,NNE,35,E,E,17,17,57,30,1028.4,1022.5,NA,8,12.8,21.3,NA,NA
2014-08-16,Moree,11.3,14.3,NA,NA,NA,ENE,46,ENE,E,17,19,85,89,1019.5,1013.7,8,8,12.5,13.2,NA,NA
2014-08-17,Moree,6.9,16.8,NA,NA,NA,NW,46,NNW,NW,13,37,70,54,1012.9,1009,NA,8,11.7,15.3,NA,Yes
2014-08-18,Moree,7.8,15.1,27.4,15,2.8,W,48,W,WSW,20,31,96,66,1012.5,1011.3,8,7,10.6,14.8,Yes,No
2014-08-19,Moree,9.5,16.4,0.4,2,4.9,SW,33,SW,SSW,26,20,82,66,1017.2,1016.1,7,7,11.8,15.5,No,No
2014-08-20,Moree,4.8,20.2,0,2,10.8,SSE,31,SSE,SSW,13,17,65,38,1022.6,1019.3,1,1,12.7,19,No,No
2014-08-21,Moree,7.3,22,0,3.8,NA,S,31,E,SW,11,2,54,36,1024.5,1021.1,1,5,15.1,20.2,No,NA
2014-08-22,Moree,8.5,22,NA,NA,NA,ENE,46,E,NNW,9,2,56,32,1027.8,1023.5,NA,NA,15.4,21.1,NA,NA
2014-08-23,Moree,7.9,21.5,NA,NA,NA,E,35,SE,E,22,28,50,44,1027,1024.7,NA,8,17.3,19.4,NA,No
2014-08-24,Moree,9.2,23.1,0,13,NA,SSW,35,SE,SSW,17,15,50,27,1027,1022.9,1,NA,17.3,22.1,No,NA
2014-08-25,Moree,6.4,23.1,NA,NA,NA,SW,39,SSE,SW,11,20,62,23,1024.8,1019.9,NA,NA,15.5,22.8,NA,NA
2014-08-26,Moree,6.2,22,NA,NA,NA,SW,37,NNE,WSW,13,13,69,26,1019.9,1016,8,8,14.4,21.2,NA,NA
2014-08-27,Moree,11.2,15.6,NA,NA,NA,SSE,44,S,SSE,26,22,73,78,1019.3,1018.8,8,8,13.3,13.7,NA,No
2014-08-28,Moree,8.3,22.2,0,19,NA,SSW,39,SSW,S,19,22,63,40,1022.2,1020.7,1,5,15.1,21.1,No,No
2014-08-29,Moree,3.7,20.9,0,NA,NA,SSW,52,SE,SSW,19,33,46,27,1026,1021.5,NA,NA,14.2,19.4,No,No
2014-08-30,Moree,3.1,22.3,0,NA,NA,SSW,35,SSE,S,13,15,51,33,1023.3,1018.7,NA,NA,13.2,21.7,No,No
2014-08-31,Moree,5,23.8,0,NA,NA,WSW,37,SSE,SW,9,13,58,28,1020.3,1016.7,NA,8,16.1,23,No,No
2014-09-01,Moree,6.3,24.9,0,19.6,10,NNW,31,NE,N,17,13,50,17,1018.8,1014,1,4,16.6,24.1,No,No
2014-09-02,Moree,11.8,19.2,0,5.8,7.6,WSW,63,SE,WSW,17,39,45,26,1011.6,1012.4,7,4,16.1,18,No,No
2014-09-03,Moree,4.8,19.2,0,6.4,10.9,SW,56,SW,SW,26,35,55,11,1017.4,1013.8,1,1,10.6,18.4,No,No
2014-09-04,Moree,1.8,20,0,6.4,NA,SW,37,SSW,SSW,11,19,40,16,1017.6,1013.6,1,1,11.8,18.8,No,No
2014-09-05,Moree,4.4,21.5,0,NA,NA,SE,46,SE,SW,19,31,40,20,1019.5,1017.3,8,NA,14.6,20.3,No,No
2014-09-06,Moree,6.5,22.9,0,NA,NA,E,39,E,E,22,17,43,28,1025.6,1022,NA,8,16.2,21.7,No,No
2014-09-07,Moree,8.6,23.8,0,18.4,9.4,E,39,E,E,28,7,41,24,1027,1022.8,5,6,16.9,22.7,No,No
2014-09-08,Moree,10,24.9,0,5,9.3,ENE,35,E,ESE,20,17,49,29,1026.2,1020.5,4,6,16.8,23.7,No,No
2014-09-09,Moree,10.8,26.4,0,6.4,11,NNE,48,NNE,NNE,30,31,52,28,1021.6,1014.5,1,1,18.3,25.3,No,No
2014-09-10,Moree,16.1,25.4,0,7.8,10.5,NNE,56,NW,WSW,22,31,45,16,1014,1013.1,2,1,21.1,24.7,No,No
2014-09-11,Moree,5.6,25.3,0,8.2,NA,SW,46,S,SW,30,26,36,18,1019.5,1016.7,0,0,18.3,24,No,No
2014-09-12,Moree,5.8,27.4,0,NA,NA,WSW,30,ESE,S,19,7,35,8,1022.6,1018.9,NA,NA,19.8,26.6,No,No
2014-09-13,Moree,9.8,26.5,0,NA,NA,N,46,N,NW,24,9,54,28,1024.4,1020.1,NA,8,19.1,25.2,No,No
2014-09-14,Moree,11.8,27.6,0,NA,NA,NNW,35,N,W,20,11,54,18,1022.4,1017,NA,8,19.3,27.4,No,No
2014-09-15,Moree,12.1,29,0,26.8,11.1,N,33,N,S,22,6,43,8,1017.8,1012.4,1,1,20.7,28.4,No,No
2014-09-16,Moree,12.2,27.1,0.2,7.6,10.7,W,57,N,WNW,20,41,32,9,1013.7,1010.7,1,1,20.8,26.1,No,No
2014-09-17,Moree,7.6,23.9,0,8.8,11.6,WSW,54,S,SW,20,28,32,17,1016.9,1013.9,1,5,18.7,23,No,No
2014-09-18,Moree,5.2,23.1,0,8,NA,S,43,S,SSW,24,28,25,12,1022.2,1017.7,0,0,17.2,22.1,No,No
2014-09-19,Moree,3.5,22.4,0,NA,NA,SW,43,NE,SSW,6,20,24,16,1022.3,1017.6,NA,8,16.9,21.8,No,No
2014-09-20,Moree,3.9,24.2,0,NA,NA,SSW,43,ENE,SW,9,15,22,12,1022.6,1018.5,NA,NA,17.7,23.4,No,No
2014-09-21,Moree,10.6,24.2,0,22.6,NA,E,37,E,SE,24,15,39,15,1026.8,1022.8,6,7,17.5,22.6,No,No
2014-09-22,Moree,13.3,24,0,6,3.5,ESE,35,E,NNE,24,4,39,26,1028.9,1024.6,7,7,17.9,23,No,No
2014-09-23,Moree,11.6,26.9,0,6.6,10.6,NE,33,ENE,NE,19,19,39,18,1028,1022.5,1,3,19.5,25.5,No,No
2014-09-24,Moree,10.9,27.2,0,8,11,NA,NA,NE,NNW,33,19,41,27,1023.4,1016.9,0,5,20.3,25.6,No,Yes
2014-09-25,Moree,15.1,23.7,21.2,10.2,NA,WSW,59,N,W,24,39,94,51,1015,1011.5,7,6,16.3,21.8,Yes,Yes
2014-09-26,Moree,11.6,24.7,2.6,NA,NA,SSW,41,SSW,SW,19,24,72,28,1017.7,1014.8,NA,NA,17.7,24,Yes,No
2014-09-27,Moree,8,24.4,0,NA,NA,WSW,41,SSW,SW,11,24,39,23,1019.9,1016.9,NA,NA,19.3,23.6,No,No
2014-09-28,Moree,9.2,26.2,0,NA,NA,NNE,35,NE,ENE,17,7,56,30,1022,1017.7,NA,NA,18.8,25.3,No,No
2014-09-29,Moree,12.7,29.4,0,23.8,NA,NNE,41,N,ENE,28,7,58,19,1019.7,1015.4,1,0,20.1,28.8,No,No
2014-09-30,Moree,13.9,33.1,0,7.2,11.4,NNW,35,NNE,N,22,22,41,16,1019.1,1013.9,2,2,23.5,32.9,No,No
2014-10-01,Moree,15.8,27.3,0,10.8,11.7,WSW,54,SSW,WSW,30,31,26,7,1017.7,1015.7,1,0,23.1,25.8,No,No
2014-10-02,Moree,6.4,26.4,0,11.2,NA,NNE,33,NE,S,19,9,43,23,1021.5,1017.5,0,0,18.5,25.9,No,NA
2014-10-03,Moree,9.6,29.1,NA,NA,NA,NE,30,NNE,N,17,7,49,19,1019,1014.6,NA,NA,21.3,28,NA,NA
2014-10-04,Moree,13,29.7,NA,NA,NA,WNW,89,NNE,SE,31,20,54,56,1019.3,1014.5,NA,8,22.9,23.2,NA,Yes
2014-10-05,Moree,15.6,29.9,13.4,21.4,NA,NNE,30,NE,W,19,2,65,32,1020.4,1016.4,1,3,20.6,28.7,Yes,No
2014-10-06,Moree,14.2,32.3,0,7.2,11.7,NE,33,NE,NNE,19,17,52,19,1018.8,1013.4,0,1,21.8,31.3,No,No
2014-10-07,Moree,17.6,33.7,0,11,8.9,WNW,52,NNE,NW,26,26,55,20,1013.6,1009,7,1,20,33,No,No
2014-10-08,Moree,12.4,28.4,0,10.8,11.3,WSW,46,SW,SSW,19,15,42,14,1016.1,1013.7,1,1,18.4,27.1,No,No
2014-10-09,Moree,11.1,30,0,11,NA,E,30,ENE,WSW,19,6,52,22,1019.9,1015.8,1,1,20.7,28.2,No,NA
2014-10-10,Moree,14.7,29.9,NA,NA,NA,N,43,NNE,NNE,31,15,57,27,1019.1,1013.7,NA,1,19.6,29,NA,NA
2014-10-11,Moree,17.3,31.1,NA,NA,NA,NE,44,NE,NNW,31,9,55,27,1017.3,1013.4,NA,3,20.9,29.4,NA,NA
2014-10-12,Moree,19.1,32.2,NA,NA,NA,N,39,NNE,NE,30,28,53,21,1017.3,1012.6,NA,2,22.7,31,NA,No
2014-10-13,Moree,19,28,0,38.6,NA,NNE,65,NNE,NE,43,24,49,54,1011.9,1007.9,5,5,21.3,25.6,No,Yes
2014-10-14,Moree,10.4,19.4,2.8,7,10.3,WSW,56,SW,W,35,26,39,18,1013.7,1012.6,1,5,14.4,17.7,Yes,No
2014-10-15,Moree,6.8,22.3,0,8.2,10,SW,44,WSW,SW,20,24,67,28,1017.8,1014.9,7,3,11.9,21.4,No,No
2014-10-16,Moree,6.1,25.5,0,5.4,NA,WSW,41,NE,WNW,9,7,41,14,1019.8,1016.9,1,1,16.6,24,No,No
2014-10-17,Moree,6.6,27,0,NA,NA,SSW,56,NA,SSW,0,9,28,13,1022,1018.9,NA,NA,18.7,25.2,No,No
2014-10-18,Moree,11.5,28.5,0,NA,NA,E,33,E,NE,24,7,40,20,1026,1022.2,NA,NA,19.3,26.6,No,No
2014-10-19,Moree,13.1,29.3,0,26.4,12.5,NNE,37,NNE,NNE,22,9,52,25,1027.3,1022.3,0,1,19.3,27.9,No,No
2014-10-20,Moree,15.5,33.7,0,7.4,12.1,ENE,43,NNE,SSE,22,6,49,18,1025.3,1020.4,5,6,21.1,32.2,No,No
2014-10-21,Moree,16.2,30.8,0,10.2,12.2,ENE,41,E,NW,15,2,48,27,1027.1,1022.6,1,1,21.9,28.8,No,No
2014-10-22,Moree,14.7,30.2,0,9.8,12.1,NE,35,NE,WNW,22,7,49,30,1025.3,1020.2,0,4,19,28.6,No,No
2014-10-23,Moree,17.3,33.2,0,8.2,NA,NNE,44,NNE,NA,30,0,51,19,1020.8,1016.3,4,2,20.1,31.6,No,NA
2014-10-24,Moree,16.8,35.5,NA,NA,NA,NNE,37,NE,NNE,30,9,42,18,1020.5,1016,NA,NA,24.1,33.8,NA,NA
2014-10-25,Moree,20.8,38.3,NA,NA,NA,NNE,37,NNE,S,22,13,40,10,1017.8,1013.4,NA,NA,26,37,NA,NA
2014-10-26,Moree,20.8,40.4,NA,NA,NA,N,57,NNE,WNW,26,31,28,7,1013.4,1008.4,NA,NA,28,39.4,NA,No
2014-10-27,Moree,19.8,40,0,46.8,NA,SW,63,E,WSW,9,24,24,6,1010.2,1005.7,6,5,26.2,38,No,No
2014-10-28,Moree,18.7,32.6,0,14.4,12.6,WSW,52,SSW,SW,24,33,17,4,1013.6,1011.5,1,NA,24.3,31,No,No
2014-10-29,Moree,12.7,32.5,0,14.4,12.7,SSW,50,SSW,SW,6,22,18,12,1016.7,1013.4,0,0,23.4,31.1,No,No
2014-10-30,Moree,15.9,34.4,0,11.6,NA,NE,39,NNE,NNW,26,9,51,15,1016.9,1011.9,0,6,23.5,32.4,No,No
2014-10-31,Moree,18,37.7,0,NA,NA,WNW,56,NNE,NNE,28,24,50,14,1014.4,1008.4,NA,1,27.6,36,No,NA
2014-11-01,Moree,19.3,36.4,NA,NA,NA,SW,69,NNE,NNW,37,30,65,24,1011.1,1005,1,NA,23.8,34.6,NA,Yes
2014-11-02,Moree,14.4,27.2,3.8,34.4,12.2,S,52,SSW,SW,35,26,22,6,1018.4,1016.9,6,7,18.9,25.5,Yes,No
2014-11-03,Moree,9.1,31.2,0,11.2,12.5,NE,48,ENE,N,20,6,47,15,1021.3,1016.9,2,1,20.8,29.6,No,No
2014-11-04,Moree,17.7,30.8,0,10.4,10.1,NE,54,NE,NNW,31,19,50,24,1022.3,1016.8,5,4,21.2,30.1,No,No
2014-11-05,Moree,18.1,32.3,0,10.8,9.1,NNW,57,NNE,N,35,15,46,26,1019.4,1012.1,1,7,22.6,32,No,No
2014-11-06,Moree,15.6,32.9,1,9.6,NA,N,44,NNE,W,30,22,58,23,1013.9,1010,4,3,21.6,31.3,No,No
2014-11-07,Moree,13.6,33.3,0,NA,NA,N,44,NNE,WSW,15,13,52,11,1015.8,1013.6,NA,NA,23.7,32.4,No,No
2014-11-08,Moree,18.1,33.8,0,NA,NA,NNE,37,NE,N,28,20,52,21,1019.8,1015.7,NA,NA,24.3,32.8,No,No
2014-11-09,Moree,20.3,35.8,0,NA,NA,NNE,48,NNE,N,30,6,42,18,1018.8,1014.9,NA,NA,24.7,34.3,No,No
2014-11-10,Moree,22.4,37.7,0,42.4,12.6,SW,63,NNE,NW,30,9,40,15,1017.2,1012.6,3,1,26.7,36.1,No,No
2014-11-11,Moree,19.5,38.2,0.2,12.2,13,WSW,50,NNE,W,24,24,33,16,1013.7,1009.8,1,3,28.7,36,No,No
2014-11-12,Moree,19.3,35.8,0,15,13,ENE,41,NE,ESE,26,7,54,21,1014.6,1009.9,1,1,24.4,34.4,No,No
2014-11-13,Moree,20.8,36.5,0,12,NA,ENE,48,NE,NE,35,11,53,20,1015.5,1011.2,1,2,24.9,35.2,No,No
2014-11-14,Moree,22.2,39.5,0,NA,NA,NNE,56,NNE,N,33,17,48,20,1015.8,1010.2,NA,NA,25.7,37.1,No,No
2014-11-15,Moree,25,43.5,0,NA,NA,WNW,52,N,WNW,28,24,21,8,1010.2,1005.1,NA,NA,33,41.4,No,No
2014-11-16,Moree,23.8,33.7,0,46.6,10.4,W,70,SW,WSW,43,30,42,27,1009.7,1007.1,7,5,26.6,32,No,No
2014-11-17,Moree,16.6,32.4,0,15,13.3,S,39,SSW,SW,17,22,38,8,1014.2,1011,1,2,21.4,31,No,No
2014-11-18,Moree,15.4,33.5,0,12,11.8,SW,48,NE,WSW,13,24,20,7,1016.5,1013.4,1,5,26,32.2,No,No
2014-11-19,Moree,16.6,36.4,0,13.4,12.1,ENE,37,ENE,NW,22,7,42,4,1016.5,1012.1,1,4,26.6,35,No,No
2014-11-20,Moree,21.9,37.8,0,11.4,NA,N,48,NE,N,30,19,53,20,1015.2,1009.3,1,6,26.7,35.6,No,NA
2014-11-21,Moree,25.8,40.5,NA,NA,NA,N,56,N,NW,37,28,50,15,1011.6,1006.9,NA,1,29.2,39.9,NA,NA
2014-11-22,Moree,23,42.2,NA,NA,NA,NNW,41,NNE,NNW,26,2,40,13,1012,1008.3,NA,NA,31.7,40.2,NA,NA
2014-11-23,Moree,25.7,43.1,NA,NA,NA,ENE,59,NNE,NW,31,13,43,14,1013.5,1009.4,NA,NA,33.2,42.1,NA,Yes
2014-11-24,Moree,23.1,39.4,15.8,60.2,9.5,SW,54,NNE,NNE,31,26,51,23,1014.1,1009.1,2,5,29.2,38,Yes,No
2014-11-25,Moree,21.6,30.6,0,13.2,2,SW,39,S,SW,20,22,46,45,1014.1,1013.5,7,7,27.7,29.7,No,No
2014-11-26,Moree,21.1,31.3,0,7.8,1.4,NE,39,NE,NW,26,11,54,43,1015.8,1013.5,7,7,25.7,30.3,No,No
2014-11-27,Moree,19.7,35.7,0,6.2,NA,E,59,NNW,W,15,17,53,6,1016.2,1012.6,1,1,26.2,34,No,NA
2014-11-28,Moree,18.9,33.6,NA,NA,NA,NE,56,E,ENE,22,15,40,27,1018.6,1014.1,NA,3,24.3,31.8,NA,NA
2014-11-29,Moree,17.9,31.7,NA,NA,NA,NE,50,NE,N,24,15,66,31,1018.3,1013.5,NA,1,21.9,30.5,NA,Yes
2014-11-30,Moree,18.3,32.8,11.8,38.4,10.3,NE,43,NNE,NW,28,17,45,22,1016.1,1011.1,3,7,23.2,31.6,Yes,No
2014-12-01,Moree,20.9,31.2,0,11.6,3.1,NE,43,NNE,N,28,26,51,33,1012.7,1010,7,7,23.1,28.4,No,No
2014-12-02,Moree,21.5,35.6,0,9.6,12.4,NNE,44,NNE,N,31,11,43,24,1013.8,1010.1,2,5,25.6,33.6,No,No
2014-12-03,Moree,22.5,37.6,0,13.6,10.3,N,46,NNE,NNE,31,7,42,23,1015.9,1010.8,2,7,26.7,34.6,No,No
2014-12-04,Moree,24.4,34.4,0,12.2,NA,WNW,80,N,N,28,17,49,33,1014.1,1010.9,7,7,27.8,31.7,No,NA
2014-12-05,Moree,20.4,35.1,NA,NA,NA,NE,52,NNE,NNW,22,13,69,28,1009.8,1005.8,NA,NA,24.9,33.2,NA,NA
2014-12-06,Moree,18.9,31,NA,NA,NA,NW,78,N,NE,17,19,84,50,1007.1,1003.4,2,6,21.5,28.2,NA,NA
2014-12-07,Moree,19.4,33.5,NA,NA,NA,NNW,67,NNE,NNE,31,24,71,45,1006.1,1001.3,NA,NA,23.9,31.2,NA,Yes
2014-12-08,Moree,22.5,34.2,44.8,37.6,9.9,W,48,N,WSW,26,20,76,22,1008.4,1007.7,7,6,25.6,33.5,Yes,No
2014-12-09,Moree,22,34.4,0.6,10.4,10.5,SSW,63,NNE,N,22,17,63,38,1012.7,1008.8,2,5,26.8,32.6,No,No
2014-12-10,Moree,22,37.4,0,8.4,13.4,NE,44,NNE,N,17,6,59,25,1012.4,1007.9,1,2,26.4,35.5,No,Yes
2014-12-11,Moree,21.8,38.7,8.2,14.2,NA,SW,70,N,SW,37,41,68,24,1005.9,1000.2,2,2,27.7,37.5,Yes,No
2014-12-12,Moree,18.7,31.3,0,NA,NA,ESE,65,SE,SSE,35,22,43,22,1008.8,1006.7,NA,8,22.9,30.4,No,No
2014-12-13,Moree,16.1,27,0,NA,NA,ESE,52,ESE,NNE,28,17,40,36,1011.2,1009.6,NA,NA,22.3,25.3,No,No
2014-12-14,Moree,15,31.8,0,36.4,13.4,SSE,39,E,ESE,11,9,49,21,1011.9,1008.2,1,1,21.5,29.2,No,No
2014-12-15,Moree,18.5,36,0,10.8,13.4,SSW,46,NNE,S,20,20,56,13,1010.5,1007,0,3,23.7,33.3,No,No
2014-12-16,Moree,20.6,39.3,0,12,7.7,SW,76,NNE,NW,26,28,50,10,1007.8,1001.3,1,7,25.6,38.4,No,No
2014-12-17,Moree,20.4,40.2,1,12,11.6,WNW,80,N,NNE,11,6,40,10,1005.3,1002.6,1,3,29.7,39.4,No,No
2014-12-18,Moree,25.8,36.5,0.6,14.6,NA,WSW,74,NNE,SW,35,54,45,11,1007,1004.7,7,7,28.6,35.2,No,No
2014-12-19,Moree,16.5,35.3,0,NA,NA,SW,69,NA,SW,NA,35,61,9,1011.7,1009.2,NA,NA,24.3,34.6,No,No
2014-12-20,Moree,15.8,35.7,0,NA,NA,NNE,44,NNE,SSE,20,6,53,20,1014,1010.8,NA,NA,25,32.7,No,No
2014-12-21,Moree,21.6,35.2,0,NA,NA,NNE,48,NE,NNE,31,19,52,NA,1016.2,1012.3,8,8,24.7,32.9,No,No
2014-12-22,Moree,21.6,36,0,48.4,12.8,NE,43,NE,N,30,17,55,27,1016.6,1011.9,1,3,25.5,33.7,No,No
2014-12-23,Moree,22,31.3,0,14.8,2,NNE,54,NNE,WSW,20,15,56,34,1016.8,1013.3,7,8,23.2,29.8,No,Yes
2014-12-24,Moree,20.5,37.3,2.2,4.8,11.9,E,44,ENE,ESE,17,7,66,27,1012.8,1009.7,2,4,25.9,34.7,Yes,No
2014-12-25,Moree,24.3,34.3,0,12.4,NA,W,56,NNE,NW,31,20,59,33,1011.2,1007.2,7,7,26.3,33,No,NA
2014-12-26,Moree,22.4,35,NA,NA,NA,SSW,52,WNW,S,20,22,68,33,1010.7,1009.1,8,8,25.4,31.4,NA,NA
2014-12-27,Moree,23.2,25.9,NA,NA,NA,E,33,E,NE,19,15,56,78,1014.5,1014.6,NA,8,25.6,23.6,NA,Yes
2014-12-28,Moree,17.5,22.7,6.2,21.8,0,SSE,33,SE,SSE,17,15,93,94,1014.9,1011.7,8,8,17.6,20.3,Yes,Yes
2014-12-29,Moree,17.6,33.1,3,0.4,9.9,WNW,28,W,SW,11,11,86,39,1010.1,1006.6,7,2,22.6,31,Yes,No
2014-12-30,Moree,22.4,38.1,0,7.2,13.3,SW,54,NW,W,13,33,70,13,1009.9,1006.3,3,1,27,37.2,No,No
2014-12-31,Moree,15.9,37.2,0,16.4,13.7,SW,41,ESE,SW,13,19,23,11,1010.7,1008.3,0,0,27.2,36.9,No,No
2015-01-01,Moree,21,38.7,0,11.6,NA,NE,52,NNE,NNW,33,24,54,20,1013.1,1009.4,1,4,28.9,36.5,No,NA
2015-01-02,Moree,23.2,25.5,NA,NA,NA,NA,NA,W,NA,17,NA,75,76,1018.2,1016.5,8,NA,23.2,21,NA,NA
2015-01-03,Moree,18.3,32.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,38,1018.9,1015.5,NA,8,25.4,31,NA,NA
2015-01-04,Moree,20.6,32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,35,1017.7,1013.4,NA,NA,25.1,31.2,NA,Yes
2015-01-05,Moree,22.1,29.4,44.6,43.6,0.8,E,43,NNE,ESE,20,13,67,46,1015.9,1013.6,8,8,24,28.9,Yes,No
2015-01-06,Moree,20.7,33.4,0,6,11.3,ENE,44,E,NE,17,13,54,32,1017.4,1015.3,1,4,25.8,31.8,No,No
2015-01-07,Moree,20,33.7,0,9.8,13.5,NE,37,ENE,NW,19,6,50,29,1018.1,1014,1,1,25,32.6,No,No
2015-01-08,Moree,20.3,32.8,0,11.4,NA,NNE,33,NE,NNE,20,11,52,34,1016.2,1011.5,1,2,23.9,31.1,No,No
2015-01-09,Moree,21.4,34.7,0,NA,NA,NNE,48,NNE,NE,28,9,60,28,1012.4,1007.9,NA,8,25.1,33.7,No,No
2015-01-10,Moree,23.9,35.6,0,NA,NA,NNE,48,NNE,ENE,28,20,60,28,1011.6,1007.4,NA,8,25.7,33.3,No,No
2015-01-11,Moree,25.3,31.8,0,35,0,NNE,43,NNE,ENE,26,17,56,37,1011.2,1007.6,7,7,26.1,31,No,Yes
2015-01-12,Moree,20.7,29.6,2.4,5.8,0.5,ESE,35,E,SE,26,19,89,54,1010,1007.3,7,7,21.7,28.7,Yes,Yes
2015-01-13,Moree,21.7,29.3,1.8,5.2,0.8,NE,41,NE,ENE,20,26,69,64,1008.5,1005.3,7,7,25.3,28.3,Yes,Yes
2015-01-14,Moree,23.4,34.9,1.6,6.2,6.4,WSW,48,N,N,20,17,83,68,1003.9,1001.6,7,5,25.8,29.6,Yes,Yes
2015-01-15,Moree,18.2,33.8,9.2,6.8,NA,WSW,46,SSW,SW,28,26,67,25,1006,1003.7,1,1,22.8,32.4,Yes,No
2015-01-16,Moree,17.5,35,0,NA,NA,WSW,48,NA,WSW,0,20,43,22,1008.9,1006.5,NA,NA,25.6,33.8,No,No
2015-01-17,Moree,16.2,36,0,NA,NA,SW,44,S,SSW,22,26,29,14,1010.3,1007.8,NA,NA,26.9,34.6,No,No
2015-01-18,Moree,18.8,36.7,0,NA,NA,SSW,50,SSE,SW,9,20,28,12,1010.4,1007.8,NA,NA,28.7,35.2,No,No
2015-01-19,Moree,16.7,35.8,0,50.4,11.2,ENE,54,NE,SE,6,6,29,13,1008.4,1005.6,2,7,24.7,34.5,No,No
2015-01-20,Moree,22.6,36,0,11.2,9.5,NW,72,NE,N,35,26,52,26,1009,1003.6,1,6,26.8,34.8,No,Yes
2015-01-21,Moree,19.7,27.9,8.6,12.2,4.5,E,56,NE,ESE,33,20,71,71,1007.2,1005.5,7,7,23.4,25.3,Yes,Yes
2015-01-22,Moree,19.5,33,3.6,7,NA,E,37,ESE,ENE,20,9,62,38,1009.9,1006.8,7,6,24.4,31.3,Yes,NA
2015-01-23,Moree,22.1,26.7,NA,NA,NA,NE,35,NE,E,15,15,78,73,1008.9,1007.2,8,8,23.7,24.9,NA,NA
2015-01-24,Moree,19.4,33.7,NA,NA,NA,ENE,28,ENE,E,17,13,59,33,1007.5,1004.7,NA,NA,25.9,31.9,NA,Yes
2015-01-25,Moree,22.8,38.5,2,20.6,13.3,WSW,48,NNE,SW,15,19,60,25,1005.7,1002.3,1,6,28.4,36.9,Yes,No
2015-01-26,Moree,22.8,38.6,0,12,9.3,E,54,NE,NNW,20,11,57,31,1006.1,1001.7,4,6,29.4,37.1,No,No
2015-01-27,Moree,20.7,33.7,1,8,7.5,S,98,ENE,N,15,24,65,45,1007.5,1002.5,7,7,26.3,30.9,No,Yes
2015-01-28,Moree,17.4,28.5,30,NA,9.3,SE,54,ESE,ESE,17,11,68,48,1007.4,1005.6,7,5,21.6,27,Yes,No
2015-01-29,Moree,16.3,30.1,0,7.4,NA,S,46,SE,SSW,15,26,51,23,1010.2,1007.3,1,1,21,28.7,No,No
2015-01-30,Moree,15.8,31.4,0,NA,NA,WSW,39,N,SSW,19,24,73,26,1008.7,1005.5,NA,5,21.6,29.8,No,No
2015-01-31,Moree,16.2,32.3,0,NA,NA,WSW,44,ESE,W,7,20,45,13,1006.7,1004.5,NA,NA,23.1,31.2,No,No
2015-02-01,Moree,14.2,33.5,0,NA,NA,WNW,48,ENE,WSW,7,24,38,17,1007.1,1004.8,NA,NA,23.8,32.2,No,No
2015-02-02,Moree,16.6,33.7,0,35.8,8.9,ESE,54,ENE,NE,24,20,58,22,1008.7,1006.5,1,7,24.9,32.2,No,Yes
